TIPO_PROD_PROY,TIPO_ACT_OBRA_ACCINV,META,CANT_META_ANUAL,CANT_META_SEM,AVAN_FISICO_ANUAL,AVAN_FISICO_SEM,SEC_FUNC,CATEGORIA_GASTO,MTO_PIA
3.PRODUCTO,5.ACTIVIDAD,9,0,6,0,6,12,5.GASTOS CORRIENTES,874
3.PRODUCTO,5.ACTIVIDAD,13,0,41,0,41,50,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,12,0,51,0,51,49,5.GASTOS CORRIENTES,68243
3.PRODUCTO,5.ACTIVIDAD,25,0,4,0,4,62,5.GASTOS CORRIENTES,2900
3.PRODUCTO,5.ACTIVIDAD,15,0,6,0,6,18,5.GASTOS CORRIENTES,230
3.PRODUCTO,5.ACTIVIDAD,5,0,18,0,19,42,5.GASTOS CORRIENTES,47319
3.PRODUCTO,5.ACTIVIDAD,15,0,6,0,6,18,5.GASTOS CORRIENTES,34037
3.PRODUCTO,5.ACTIVIDAD,20,0,6,0,6,23,5.GASTOS CORRIENTES,1188
3.PRODUCTO,5.ACTIVIDAD,12,0,51,0,51,49,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,3,0,6,0,6,6,5.GASTOS CORRIENTES,613
3.PRODUCTO,5.ACTIVIDAD,11,0,6,0,6,14,5.GASTOS CORRIENTES,230
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,182
3.PRODUCTO,5.ACTIVIDAD,24,0,4,0,4,61,5.GASTOS CORRIENTES,206649
3.PRODUCTO,5.ACTIVIDAD,5,0,18,0,19,42,5.GASTOS CORRIENTES,13773
3.PRODUCTO,5.ACTIVIDAD,16,0,6,0,6,19,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,23,0,6,0,6,26,5.GASTOS CORRIENTES,173603
3.PRODUCTO,5.ACTIVIDAD,14,0,26,0,26,51,5.GASTOS CORRIENTES,45972
3.PRODUCTO,5.ACTIVIDAD,16,0,6,0,6,19,5.GASTOS CORRIENTES,2333
3.PRODUCTO,5.ACTIVIDAD,8,0,6,0,6,11,5.GASTOS CORRIENTES,767
3.PRODUCTO,5.ACTIVIDAD,5,0,6,0,6,8,5.GASTOS CORRIENTES,414
3.PRODUCTO,5.ACTIVIDAD,18,0,38,0,40,55,5.GASTOS CORRIENTES,16146
3.PRODUCTO,5.ACTIVIDAD,21,0,6,0,6,24,5.GASTOS CORRIENTES,2300
3.PRODUCTO,5.ACTIVIDAD,2,0,6,0,6,5,5.GASTOS CORRIENTES,383
3.PRODUCTO,5.ACTIVIDAD,4,0,6,0,6,7,5.GASTOS CORRIENTES,16800
3.PRODUCTO,5.ACTIVIDAD,16,0,1,0,1,53,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,6,0,36,0,36,43,5.GASTOS CORRIENTES,14592
3.PRODUCTO,5.ACTIVIDAD,17,0,1,0,1,54,5.GASTOS CORRIENTES,105
3.PRODUCTO,5.ACTIVIDAD,23,0,61,0,61,60,5.GASTOS CORRIENTES,10980
3.PRODUCTO,5.ACTIVIDAD,20,0,6,0,6,23,5.GASTOS CORRIENTES,843
3.PRODUCTO,5.ACTIVIDAD,18,0,38,0,40,55,5.GASTOS CORRIENTES,4399
3.PRODUCTO,5.ACTIVIDAD,27,0,6,0,6,64,5.GASTOS CORRIENTES,47827
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,354018
3.PRODUCTO,5.ACTIVIDAD,9,0,6,0,6,12,5.GASTOS CORRIENTES,1132
3.PRODUCTO,5.ACTIVIDAD,18,0,6,0,6,21,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,9,0,6,0,6,12,5.GASTOS CORRIENTES,268
3.PRODUCTO,5.ACTIVIDAD,2,0,6,0,6,5,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,18,0,6,0,6,21,5.GASTOS CORRIENTES,3533
2.PROYECTO,6.ACCION DE INVERSION,1,0,1,0,1,74,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,18,0,6,0,6,21,5.GASTOS CORRIENTES,200
3.PRODUCTO,5.ACTIVIDAD,18,0,6,0,6,21,5.GASTOS CORRIENTES,200
3.PRODUCTO,5.ACTIVIDAD,17,0,1,0,1,54,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,20789
2.PROYECTO,6.ACCION DE INVERSION,1,0,1,0,1,71,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,6,0,36,0,36,43,5.GASTOS CORRIENTES,76989
3.PRODUCTO,5.ACTIVIDAD,19,0,6,0,6,22,5.GASTOS CORRIENTES,200
3.PRODUCTO,5.ACTIVIDAD,4,0,6,0,6,7,5.GASTOS CORRIENTES,9199
3.PRODUCTO,5.ACTIVIDAD,6,0,6,0,6,9,5.GASTOS CORRIENTES,200
3.PRODUCTO,5.ACTIVIDAD,13,0,6,0,6,16,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,6,0,6,0,6,9,5.GASTOS CORRIENTES,2333
3.PRODUCTO,5.ACTIVIDAD,6,0,6,0,6,9,5.GASTOS CORRIENTES,199
3.PRODUCTO,5.ACTIVIDAD,21,0,6,0,6,24,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,12,0,6,0,6,15,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,21,0,6,0,6,24,5.GASTOS CORRIENTES,599
3.PRODUCTO,5.ACTIVIDAD,20,0,2,0,2,57,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,26,0,6,0,6,63,5.GASTOS CORRIENTES,4666
3.PRODUCTO,5.ACTIVIDAD,3,0,0,0,0,40,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,27,5.GASTOS CORRIENTES,11665
3.PRODUCTO,5.ACTIVIDAD,7,0,6,0,6,10,5.GASTOS CORRIENTES,700
3.PRODUCTO,5.ACTIVIDAD,19,0,2,0,2,56,5.GASTOS CORRIENTES,84000
3.PRODUCTO,5.ACTIVIDAD,14,0,26,0,26,51,5.GASTOS CORRIENTES,67247
3.PRODUCTO,5.ACTIVIDAD,20,0,6,0,6,23,5.GASTOS CORRIENTES,350
3.PRODUCTO,5.ACTIVIDAD,8,0,6,0,6,11,5.GASTOS CORRIENTES,6899
3.PRODUCTO,5.ACTIVIDAD,12,0,51,0,51,49,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,20,0,2,0,2,57,5.GASTOS CORRIENTES,360
3.PRODUCTO,5.ACTIVIDAD,9,0,19,0,19,46,5.GASTOS CORRIENTES,40026
3.PRODUCTO,5.ACTIVIDAD,10,0,20,0,20,47,5.GASTOS CORRIENTES,10200
3.PRODUCTO,5.ACTIVIDAD,5,0,18,0,19,42,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,27,5.GASTOS CORRIENTES,3000
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,3,5.GASTOS CORRIENTES,10000
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,15410
3.PRODUCTO,5.ACTIVIDAD,18,0,38,0,40,55,5.GASTOS CORRIENTES,239411
3.PRODUCTO,5.ACTIVIDAD,14,0,26,0,26,51,5.GASTOS CORRIENTES,23046
3.PRODUCTO,5.ACTIVIDAD,19,0,6,0,6,22,5.GASTOS CORRIENTES,230
3.PRODUCTO,5.ACTIVIDAD,1,0,40890,0,61303,38,5.GASTOS CORRIENTES,3119
3.PRODUCTO,5.ACTIVIDAD,22,0,6,0,6,25,5.GASTOS CORRIENTES,8800
3.PRODUCTO,5.ACTIVIDAD,7,0,17,0,17,44,5.GASTOS CORRIENTES,321000
3.PRODUCTO,5.ACTIVIDAD,1,0,40890,0,61303,38,5.GASTOS CORRIENTES,1500
3.PRODUCTO,5.ACTIVIDAD,15,0,6,0,6,18,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,17,0,1,0,1,54,5.GASTOS CORRIENTES,725
3.PRODUCTO,5.ACTIVIDAD,14,0,26,0,26,51,5.GASTOS CORRIENTES,143380
3.PRODUCTO,5.ACTIVIDAD,14,0,6,0,6,17,5.GASTOS CORRIENTES,920
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,4904
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,45355
3.PRODUCTO,5.ACTIVIDAD,24,0,4,0,4,61,5.GASTOS CORRIENTES,125
3.PRODUCTO,5.ACTIVIDAD,9,0,6,0,6,12,5.GASTOS CORRIENTES,920
3.PRODUCTO,5.ACTIVIDAD,20,0,0,0,0,57,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,4,0,0,0,0,41,5.GASTOS CORRIENTES,418
3.PRODUCTO,5.ACTIVIDAD,18,0,0,0,0,21,5.GASTOS CORRIENTES,2300
3.PRODUCTO,5.ACTIVIDAD,4,0,0,0,0,7,5.GASTOS CORRIENTES,764
3.PRODUCTO,5.ACTIVIDAD,5,0,0,0,0,42,5.GASTOS CORRIENTES,9043
3.PRODUCTO,5.ACTIVIDAD,4,0,0,0,0,41,5.GASTOS CORRIENTES,3784
3.PRODUCTO,5.ACTIVIDAD,23,0,0,0,0,60,5.GASTOS CORRIENTES,546
3.PRODUCTO,5.ACTIVIDAD,12,0,0,0,0,49,5.GASTOS CORRIENTES,10982
3.PRODUCTO,5.ACTIVIDAD,10,0,0,0,0,47,5.GASTOS CORRIENTES,720
3.PRODUCTO,5.ACTIVIDAD,6,0,0,0,0,43,5.GASTOS CORRIENTES,45339
3.PRODUCTO,5.ACTIVIDAD,3,0,0,0,0,40,5.GASTOS CORRIENTES,2761
3.PRODUCTO,5.ACTIVIDAD,12,0,0,0,0,15,5.GASTOS CORRIENTES,92
3.PRODUCTO,5.ACTIVIDAD,26,0,0,0,0,63,5.GASTOS CORRIENTES,907
3.PRODUCTO,5.ACTIVIDAD,26,0,0,0,0,63,5.GASTOS CORRIENTES,618
3.PRODUCTO,5.ACTIVIDAD,22,0,0,0,0,59,5.GASTOS CORRIENTES,4935
3.PRODUCTO,5.ACTIVIDAD,21,0,0,0,0,58,5.GASTOS CORRIENTES,1360
3.PRODUCTO,5.ACTIVIDAD,3,0,0,0,0,40,5.GASTOS CORRIENTES,2356
3.PRODUCTO,5.ACTIVIDAD,14,0,0,0,0,17,5.GASTOS CORRIENTES,3067
3.PRODUCTO,5.ACTIVIDAD,13,0,0,0,0,16,5.GASTOS CORRIENTES,456
3.PRODUCTO,5.ACTIVIDAD,8,0,0,0,0,11,5.GASTOS CORRIENTES,399
3.PRODUCTO,5.ACTIVIDAD,19,0,0,0,0,56,5.GASTOS CORRIENTES,302
3.PRODUCTO,5.ACTIVIDAD,8,0,0,0,0,45,5.GASTOS CORRIENTES,20520
3.PRODUCTO,5.ACTIVIDAD,22,0,0,0,0,59,5.GASTOS CORRIENTES,4348
3.PRODUCTO,5.ACTIVIDAD,11,0,0,0,0,14,5.GASTOS CORRIENTES,192
3.PRODUCTO,5.ACTIVIDAD,8,0,6,0,6,11,5.GASTOS CORRIENTES,610
3.PRODUCTO,5.ACTIVIDAD,23,0,61,0,61,60,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,23,0,6,0,6,26,5.GASTOS CORRIENTES,13998
3.PRODUCTO,5.ACTIVIDAD,7,0,17,0,17,44,5.GASTOS CORRIENTES,32662
3.PRODUCTO,5.ACTIVIDAD,14,0,26,0,26,51,5.GASTOS CORRIENTES,4270
3.PRODUCTO,5.ACTIVIDAD,12,0,51,0,51,49,5.GASTOS CORRIENTES,68381
3.PRODUCTO,5.ACTIVIDAD,9,0,6,0,6,12,5.GASTOS CORRIENTES,19406
3.PRODUCTO,5.ACTIVIDAD,18,0,38,0,40,55,5.GASTOS CORRIENTES,12600
3.PRODUCTO,5.ACTIVIDAD,22,0,6,0,6,25,5.GASTOS CORRIENTES,6999
3.PRODUCTO,5.ACTIVIDAD,1,0,40890,0,61303,38,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,16,0,1,0,1,53,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,18,0,6,0,6,21,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,17,0,6,0,6,20,5.GASTOS CORRIENTES,4133
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,2737
3.PRODUCTO,5.ACTIVIDAD,22,0,6,0,6,25,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,28,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,11,0,6,0,6,14,5.GASTOS CORRIENTES,400
3.PRODUCTO,5.ACTIVIDAD,15,0,10,0,10,52,5.GASTOS CORRIENTES,16330
3.PRODUCTO,5.ACTIVIDAD,7,0,17,0,17,44,5.GASTOS CORRIENTES,2448
3.PRODUCTO,5.ACTIVIDAD,9,0,19,0,19,46,5.GASTOS CORRIENTES,2541
3.PRODUCTO,5.ACTIVIDAD,7,0,17,0,17,44,5.GASTOS CORRIENTES,301743
3.PRODUCTO,5.ACTIVIDAD,26,0,6,0,6,63,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,21,0,6,0,6,24,5.GASTOS CORRIENTES,613
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,3,0,6,0,6,6,5.GASTOS CORRIENTES,460
3.PRODUCTO,5.ACTIVIDAD,6,0,36,0,36,43,5.GASTOS CORRIENTES,54020
3.PRODUCTO,5.ACTIVIDAD,1,0,40890,0,61303,38,5.GASTOS CORRIENTES,2121
3.PRODUCTO,5.ACTIVIDAD,6,0,36,0,36,43,5.GASTOS CORRIENTES,87868
3.PRODUCTO,5.ACTIVIDAD,20,0,2,0,2,57,5.GASTOS CORRIENTES,428
3.PRODUCTO,5.ACTIVIDAD,2,0,6,0,6,5,5.GASTOS CORRIENTES,2074
3.PRODUCTO,5.ACTIVIDAD,10,0,6,0,6,13,5.GASTOS CORRIENTES,21044
3.PRODUCTO,5.ACTIVIDAD,12,0,6,0,6,15,5.GASTOS CORRIENTES,800
3.PRODUCTO,5.ACTIVIDAD,5,0,6,0,6,8,5.GASTOS CORRIENTES,2333
3.PRODUCTO,5.ACTIVIDAD,17,0,1,0,1,54,5.GASTOS CORRIENTES,2333
3.PRODUCTO,5.ACTIVIDAD,15,0,10,0,10,52,5.GASTOS CORRIENTES,7974
3.PRODUCTO,5.ACTIVIDAD,14,0,26,0,26,51,5.GASTOS CORRIENTES,37328
3.PRODUCTO,5.ACTIVIDAD,18,0,6,0,6,21,5.GASTOS CORRIENTES,4652
3.PRODUCTO,5.ACTIVIDAD,11,0,6,0,6,14,5.GASTOS CORRIENTES,2333
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,1491
3.PRODUCTO,5.ACTIVIDAD,15,0,6,0,6,18,5.GASTOS CORRIENTES,1200
3.PRODUCTO,5.ACTIVIDAD,20,0,2,0,2,57,5.GASTOS CORRIENTES,4691
3.PRODUCTO,5.ACTIVIDAD,6,0,6,0,6,9,5.GASTOS CORRIENTES,121346
3.PRODUCTO,5.ACTIVIDAD,9,0,19,0,19,46,5.GASTOS CORRIENTES,260182
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,10941
3.PRODUCTO,5.ACTIVIDAD,5,0,18,0,19,42,5.GASTOS CORRIENTES,22898
3.PRODUCTO,5.ACTIVIDAD,17,0,1,0,1,54,5.GASTOS CORRIENTES,659
3.PRODUCTO,5.ACTIVIDAD,11,0,6,0,6,14,5.GASTOS CORRIENTES,16145
3.PRODUCTO,5.ACTIVIDAD,19,0,2,0,2,56,5.GASTOS CORRIENTES,10943
3.PRODUCTO,5.ACTIVIDAD,10,0,20,0,20,47,5.GASTOS CORRIENTES,526
3.PRODUCTO,5.ACTIVIDAD,6,0,36,0,36,43,5.GASTOS CORRIENTES,549
3.PRODUCTO,5.ACTIVIDAD,8,0,6,0,6,11,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,5,0,18,0,19,42,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,25,0,4,0,4,62,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,500
3.PRODUCTO,5.ACTIVIDAD,27,0,6,0,6,64,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,6,0,6,0,6,9,5.GASTOS CORRIENTES,24000
3.PRODUCTO,5.ACTIVIDAD,14,0,26,0,26,51,5.GASTOS CORRIENTES,44935
3.PRODUCTO,5.ACTIVIDAD,17,0,6,0,6,20,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,3,5.GASTOS CORRIENTES,16331
3.PRODUCTO,5.ACTIVIDAD,11,0,6,0,6,14,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,21,0,9,0,9,58,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,5,0,6,0,6,8,5.GASTOS CORRIENTES,872
3.PRODUCTO,5.ACTIVIDAD,10,0,6,0,6,13,5.GASTOS CORRIENTES,575
3.PRODUCTO,5.ACTIVIDAD,21,0,9,0,9,58,5.GASTOS CORRIENTES,66000
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,128254
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,5,0,18,0,19,42,5.GASTOS CORRIENTES,8617
3.PRODUCTO,5.ACTIVIDAD,11,0,63,0,63,48,5.GASTOS CORRIENTES,8422
3.PRODUCTO,5.ACTIVIDAD,10,0,20,0,20,47,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,5,0,18,0,19,42,5.GASTOS CORRIENTES,1560
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,18,0,38,0,40,55,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,12,0,6,0,6,15,5.GASTOS CORRIENTES,1603
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,84300
3.PRODUCTO,5.ACTIVIDAD,17,0,0,0,0,77,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,14,0,6,0,6,17,5.GASTOS CORRIENTES,30760
3.PRODUCTO,5.ACTIVIDAD,17,0,6,0,6,20,5.GASTOS CORRIENTES,5749
3.PRODUCTO,5.ACTIVIDAD,3,0,6,0,6,6,5.GASTOS CORRIENTES,2546
3.PRODUCTO,5.ACTIVIDAD,16,0,6,0,6,19,5.GASTOS CORRIENTES,7973
3.PRODUCTO,5.ACTIVIDAD,3,0,6,0,6,6,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,12,0,51,0,51,49,5.GASTOS CORRIENTES,16320
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,2880
3.PRODUCTO,5.ACTIVIDAD,15,0,6,0,6,18,5.GASTOS CORRIENTES,675
3.PRODUCTO,5.ACTIVIDAD,12,0,51,0,51,49,5.GASTOS CORRIENTES,5149
3.PRODUCTO,5.ACTIVIDAD,11,0,6,0,6,14,5.GASTOS CORRIENTES,2497
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,7775
3.PRODUCTO,5.ACTIVIDAD,27,0,6,0,6,64,5.GASTOS CORRIENTES,4752
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,543
3.PRODUCTO,5.ACTIVIDAD,7,0,17,0,17,44,5.GASTOS CORRIENTES,20710
3.PRODUCTO,5.ACTIVIDAD,19,0,2,0,2,56,5.GASTOS CORRIENTES,35621
3.PRODUCTO,5.ACTIVIDAD,21,0,9,0,9,58,5.GASTOS CORRIENTES,20997
3.PRODUCTO,5.ACTIVIDAD,7,0,17,0,17,44,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,18,0,38,0,40,55,5.GASTOS CORRIENTES,8726
3.PRODUCTO,5.ACTIVIDAD,4,0,0,0,0,32,6.GASTOS DE CAPITAL,406078
3.PRODUCTO,5.ACTIVIDAD,15,0,10,0,10,52,5.GASTOS CORRIENTES,35227
3.PRODUCTO,5.ACTIVIDAD,15,0,10,0,10,52,5.GASTOS CORRIENTES,18592
3.PRODUCTO,5.ACTIVIDAD,16,0,6,0,6,19,5.GASTOS CORRIENTES,34037
3.PRODUCTO,5.ACTIVIDAD,9,0,19,0,19,46,5.GASTOS CORRIENTES,21118
3.PRODUCTO,5.ACTIVIDAD,14,0,6,0,6,17,5.GASTOS CORRIENTES,354000
3.PRODUCTO,5.ACTIVIDAD,26,0,6,0,6,63,5.GASTOS CORRIENTES,12000
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,18,0,6,0,6,21,5.GASTOS CORRIENTES,2039
3.PRODUCTO,5.ACTIVIDAD,9,0,19,0,19,46,5.GASTOS CORRIENTES,13773
3.PRODUCTO,5.ACTIVIDAD,10,0,6,0,6,13,5.GASTOS CORRIENTES,600
3.PRODUCTO,5.ACTIVIDAD,19,0,6,0,6,22,5.GASTOS CORRIENTES,4599
3.PRODUCTO,5.ACTIVIDAD,6,0,36,0,36,43,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,7,0,6,0,6,10,5.GASTOS CORRIENTES,460
3.PRODUCTO,5.ACTIVIDAD,27,0,6,0,6,64,5.GASTOS CORRIENTES,28898
3.PRODUCTO,5.ACTIVIDAD,11,0,63,0,63,48,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,5,0,6,0,6,8,5.GASTOS CORRIENTES,200
3.PRODUCTO,5.ACTIVIDAD,10,0,20,0,20,47,5.GASTOS CORRIENTES,2524
3.PRODUCTO,5.ACTIVIDAD,24,0,4,0,4,61,5.GASTOS CORRIENTES,3604
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,7200
3.PRODUCTO,5.ACTIVIDAD,9,0,6,0,6,12,5.GASTOS CORRIENTES,3814
3.PRODUCTO,5.ACTIVIDAD,19,0,6,0,6,22,5.GASTOS CORRIENTES,1533
3.PRODUCTO,5.ACTIVIDAD,18,0,6,0,6,21,5.GASTOS CORRIENTES,1200
3.PRODUCTO,5.ACTIVIDAD,8,0,32,0,32,45,5.GASTOS CORRIENTES,332000
3.PRODUCTO,5.ACTIVIDAD,13,0,6,0,6,16,5.GASTOS CORRIENTES,11347
3.PRODUCTO,5.ACTIVIDAD,27,0,6,0,6,64,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,3,0,6,0,6,6,5.GASTOS CORRIENTES,200
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,28,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,21,0,6,0,6,24,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,14,0,26,0,26,51,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,21692
3.PRODUCTO,5.ACTIVIDAD,2,0,6,0,6,5,5.GASTOS CORRIENTES,1227
3.PRODUCTO,5.ACTIVIDAD,20,0,2,0,2,57,5.GASTOS CORRIENTES,8754
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,27453
3.PRODUCTO,5.ACTIVIDAD,11,0,63,0,63,48,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,10,0,20,0,20,47,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,36471
3.PRODUCTO,5.ACTIVIDAD,11,0,63,0,63,48,5.GASTOS CORRIENTES,6851
3.PRODUCTO,5.ACTIVIDAD,13,0,6,0,6,16,5.GASTOS CORRIENTES,6632
3.PRODUCTO,5.ACTIVIDAD,17,0,6,0,6,20,5.GASTOS CORRIENTES,2333
3.PRODUCTO,5.ACTIVIDAD,12,0,6,0,6,15,5.GASTOS CORRIENTES,1035
3.PRODUCTO,5.ACTIVIDAD,17,0,6,0,6,20,5.GASTOS CORRIENTES,36000
3.PRODUCTO,5.ACTIVIDAD,19,0,2,0,2,56,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,13,0,41,0,41,50,5.GASTOS CORRIENTES,7876
3.PRODUCTO,5.ACTIVIDAD,15,0,6,0,6,18,5.GASTOS CORRIENTES,168000
3.PRODUCTO,5.ACTIVIDAD,3,0,0,0,0,40,5.GASTOS CORRIENTES,34995
3.PRODUCTO,5.ACTIVIDAD,15,0,10,0,10,52,5.GASTOS CORRIENTES,26036
3.PRODUCTO,5.ACTIVIDAD,5,0,6,0,6,8,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,6,0,6,0,6,9,5.GASTOS CORRIENTES,1500
3.PRODUCTO,5.ACTIVIDAD,18,0,38,0,40,55,5.GASTOS CORRIENTES,39015
3.PRODUCTO,5.ACTIVIDAD,4,0,6,0,6,7,5.GASTOS CORRIENTES,2196
3.PRODUCTO,5.ACTIVIDAD,25,0,4,0,4,62,5.GASTOS CORRIENTES,10734
3.PRODUCTO,5.ACTIVIDAD,19,0,6,0,6,22,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,0,0,0,3,5.GASTOS CORRIENTES,0
2.PROYECTO,6.ACCION DE INVERSION,1,0,0,0,0,79,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,1,0,0,0,0,27,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,24,0,0,0,0,61,5.GASTOS CORRIENTES,2380
3.PRODUCTO,5.ACTIVIDAD,12,0,0,0,0,49,5.GASTOS CORRIENTES,69530
3.PRODUCTO,5.ACTIVIDAD,21,0,0,0,0,24,5.GASTOS CORRIENTES,56
3.PRODUCTO,5.ACTIVIDAD,23,0,0,0,0,60,5.GASTOS CORRIENTES,9217
3.PRODUCTO,5.ACTIVIDAD,23,0,0,0,0,60,5.GASTOS CORRIENTES,32037
3.PRODUCTO,5.ACTIVIDAD,21,0,0,0,0,58,5.GASTOS CORRIENTES,13520
3.PRODUCTO,5.ACTIVIDAD,11,0,0,0,0,48,5.GASTOS CORRIENTES,9518
3.PRODUCTO,5.ACTIVIDAD,6,0,0,0,0,43,5.GASTOS CORRIENTES,36696
3.PRODUCTO,5.ACTIVIDAD,6,0,0,0,0,43,5.GASTOS CORRIENTES,5439
3.PRODUCTO,5.ACTIVIDAD,3,0,0,0,0,6,5.GASTOS CORRIENTES,629
